origin,destination,area,ttpTravelTime
"41.03788590000005 , -72.51999440000024","41.12946060000063 , -72.26529599999944",rural-urban,1818
"43.01870569999987 , -78.76572810000037","43.2279483 , -78.54423159999975",rural-urban,2036
"43.23178049999978 , -78.71358919999972","42.96810160000007 , -78.71163929999985",rural-urban,2034
"44.69363999999986 , -74.84861799999996","44.853853000000065 , -74.47394499999997",rural-urban,2058
"41.08183490000041 , -73.77315150000001","40.84935870000029 , -73.88488300000043",rural-urban,1842
"44.585589000000006 , -73.54743999999998","44.715536999999934 , -73.82104399999982",urban-rural,2006
"44.61086599999995 , -75.37201099999996","44.86506199999998 , -75.20608600000006",rural-urban,2054
"43.59611420000021 , -75.32233160000048","43.858246200000174 , -75.5229720999997",rural-urban,1947
"42.0740230000001 , -79.69889660000007","42.03861500000006 , -79.37083000000001",rural-urban,1925
"42.190325099999875 , -79.3724103","42.04062799999999 , -79.07505600000027",rural-urban,2039
"40.862011999999886 , -72.52080200000009","40.988717500000014 , -72.32104050000015",urban-rural,2026
"42.553170799999904 , -78.33846969999999","42.55822920000005 , -78.71564850000001",urban-rural,1912
"44.772974000000055 , -73.52723999999981","44.54083299999989 , -73.5690319999998",urban-rural,1858
"43.051990000000394 , -78.2722720000001","43.149372499999814 , -77.91479500000064",urban-rural,2028
"40.91304320000037 , -72.27384799999984","40.90403500000007 , -72.5573642000002",urban-rural,1925
"42.8874255 , -78.65793190000002","42.92087880000029 , -78.2888101",urban-rural,1757
"41.881880000000145 , -73.89743299999996","42.16973500000016 , -73.84501369999994",rural-urban,2064
"40.90240119999995 , -72.86063519999948","40.900045299999945 , -72.59648110000025",urban-rural,1689
"42.96375000000011 , -73.34323500000029","43.21247400000004 , -73.33233800000005",rural-urban,1969
"40.76331229999984 , -73.9591011999998","40.96420439999992 , -73.78181890000003",urban-rural,1770
"40.60014669999998 , -74.05417920000012","40.75719990000002 , -73.83821310000009",urban-rural,1891
"44.14646599999997 , -73.47024500000022","44.3729450000001 , -73.57167099999994",urban-rural,1902
"42.238139000000075 , -79.70623699999997","42.39850300000031 , -79.48237050000024",urban-rural,1820
"42.1111857 , -79.38547729999952","42.36121900000014 , -79.47863500000007",rural-urban,1961
"44.744966400000294 , -73.42138159999986","44.55475180000007 , -73.69915409999936",rural-urban,2048
"44.63566200000004 , -73.71168900000029","44.762079999999955 , -73.4301819999998",rural-urban,2054
"42.69181500000033 , -78.57948099999945","42.54475000000021 , -78.27042099999984",urban-rural,2065
"42.918522800000105 , -78.72620660000008","42.902286499999796 , -78.3443019000002",urban-rural,1858
"43.1100567000001 , -78.88869809999974","43.2275588 , -78.52982759999975",rural-urban,2020
"41.03987699999986 , -71.90873000000018","40.94357119999996 , -72.19379399999978",urban-rural,2063
"40.59276199999989 , -73.94673399999984","40.688787000000005 , -73.68804800000004",rural-urban,1817
"44.76949199999979 , -74.78296300000085","44.61428100000005 , -74.4977329999999",urban-rural,2000
"40.95653550000015 , -72.54832739999989","40.815248999999945 , -72.72522779999994",urban-rural,1927
"40.96150690000006 , -73.75483800000043","40.737025600000045 , -73.84603970000016",rural-urban,1794
"42.228834000000035 , -79.62844199999988","42.02182599999999 , -79.74967800000012",urban-rural,1728
"43.286441200000354 , -78.40451970000012","43.24023230000011 , -78.02648470000051",urban-rural,2025
"44.7557760000001 , -74.71273399999994","44.81704379999994 , -75.05820489999974",urban-rural,2007
"40.830349099999935 , -73.52919569999992","40.706418500000076 , -73.83182940000012",urban-rural,1959
"42.31524600000006 , -79.41133499999998","42.08294899999995 , -79.34557199999992",urban-rural,1805
"42.74925079999994 , -78.82432230000018","42.488764000000096 , -78.78653789999991",urban-rural,1872
"42.160969000000186 , -79.29512499999981","42.402451999999904 , -79.35812000000008",rural-urban,1822
"42.41869900000016 , -79.44086100000013","42.46884649999991 , -79.11041900000001",rural-urban,1873
"44.85580199999996 , -74.22455700000019","44.8778170000001 , -74.56243500000015",urban-rural,1783
"41.026229799999996 , -72.53746849999932","41.13232510000027 , -72.25742229999938",rural-urban,2011
"44.55035099999981 , -75.63141199999971","44.724876000000144 , -75.33552700000001",urban-rural,2065
"44.74404100000006 , -73.48924699999989","44.509906000000214 , -73.64946200000003",urban-rural,1965
"42.13126010000001 , -77.12326230000002","42.41340090000003 , -77.15056339999991",rural-urban,1835
"42.45165600000026 , -79.30495800000021","42.199781999999914 , -79.39807700000019",rural-urban,1871
"40.78194579999994 , -73.92939809999972","41.03582910000011 , -73.81496200000005",urban-rural,1773
"44.59812239999993 , -75.54204109999998","44.80971139999946 , -75.31471920000038",urban-rural,1614
"42.37136400000013 , -78.2512549999998","42.645272899999966 , -78.25427979999986",urban-rural,2042
"42.25090900000014 , -73.69995799999958","41.99384300000008 , -73.71197200000007",rural-urban,1914
"44.823708000000046 , -74.58059399999964","44.81399499999989 , -74.18244100000035",rural-urban,1843
