origin,destination,area,ttpTravelTime
"44.52907499999997 , -95.28975099999974","44.210333999999804 , -95.12718599999992",urban-urban,1917
"47.363697000000165 , -91.62575689999996","47.58553230000044 , -91.32047520000032",urban-urban,1912
"44.09087269999998 , -96.34785049999952","43.733040999999965 , -96.33209890000043",urban-urban,1961
"47.519443400000085 , -91.50650209999985","47.69968300000005 , -91.27385399999999",urban-urban,1540
"47.831713999999984 , -93.08345999999992","47.947249999999535 , -93.47944599999984",urban-urban,2054
"45.99262909999983 , -96.25566630000012","45.62910350000027 , -96.26382749999979",urban-urban,2023
"48.19511290000006 , -96.86938580000006","48.52167800000009 , -96.79502200000019",urban-urban,1757
"44.54226800000003 , -94.67588900000001","44.68697889999998 , -95.13738870000009",urban-urban,1786
"48.050083 , -96.82052700000001","48.354828700000105 , -97.02246920000012",urban-urban,1897
"48.31126455000011 , -96.97603998750009","47.99275399999989 , -96.81572900000045",urban-urban,2000
"48.98599780000005 , -95.6669926999996","48.76165599999999 , -95.53710399999996",urban-rural,1873
"47.375530000000055 , -96.739778","47.005776800000035 , -96.64765159999956",urban-rural,2056
"43.571475000000014 , -93.33853200000006","43.5654193000004 , -93.84835089999966",urban-rural,2007
"47.68819190000017 , -92.56568139999993","47.81047830000028 , -92.14452380000012",urban-rural,2057
"48.499625000000265 , -96.95901300000003","48.513287000000204 , -96.39058899999979",urban-rural,2018
"43.51893599999991 , -92.32065600000003","43.57250529999993 , -92.85339359999999",rural-urban,1975
"48.716265999999955 , -96.67190699999972","48.398920400000065 , -96.80206160000029",rural-urban,2013
"44.20973800000008 , -92.23094099999969","43.9041232000001 , -92.20996859999995",rural-urban,1953
"48.78145900000021 , -95.5205370000003","48.766934000000354 , -95.00243900000069",rural-urban,1783
"44.29746100000003 , -95.43531950000018","43.918916999999794 , -95.527415",urban-rural,2065
"44.14767399999997 , -96.28535699999989","43.733004799999954 , -96.30493200000043",rural-urban,2054
"43.7117115000001 , -95.72012730000003","43.7901406000007 , -96.18609229999984",rural-urban,1909
"48.34011150000007 , -96.87271250000012","48.01873409999997 , -97.02069440000002",urban-rural,1906
"43.52926899999976 , -95.33521499999969","43.601911000000094 , -95.78313100000003",urban-rural,1992
"44.015594899999975 , -91.5170900000009","44.1404418000002 , -91.90989170000005",rural-urban,1820
"44.13372600000002 , -96.22421899999986","43.739578225000045 , -96.23257874999997",rural-urban,1995
"43.949613499999955 , -95.2920681","43.86277799999997 , -95.78415999999991",rural-urban,2059
"43.56931700000011 , -91.29461240000026","43.60173700000003 , -91.69399800000001",urban-rural,1828
"48.56878100000008 , -96.43780999999989","48.22566900000028 , -96.36433299999999",rural-urban,1982
"44.481339 , -95.8773640000002","44.53328239999996 , -96.39328169999996",urban-rural,2060
"47.94862000000007 , -89.89821000000005","47.99326600000011 , -90.2607239999999",urban-rural,1986
